name,type,start_time,duration,"data"
"Async Serial [1]","data",6.598196875,0.000247375,0x54
"Async Serial [1]","data",6.598450125,0.000247375,0x52
"Async Serial [1]","data",6.59870325,0.000247375,0x43
"Async Serial [1]","data",6.5989565,0.000247375,0x0F
"Async Serial [1]","data",6.599209625,0.000247375,0x02
"Async Serial [1]","data",6.599462875,0.000247375,0x52
"Async Serial [1]","data",6.599716,0.000247375,0x8F
"Async Serial [1]","data",6.59996925,0.000247375,0x0A
"Async Serial [1]","data",6.600222375,0.000247375,0x3C
"Async Serial [1]","data",6.600475625,0.000247375,0x57
"Async Serial [1]","data",7.51563625,0.000247375,0x54
"Async Serial [1]","data",7.515889875,0.000247375,0x51
"Async Serial [1]","data",7.516143375,0.000247375,0x46
"Async Serial [1]","data",7.516397,0.000247375,0x02
"Async Serial [1]","data",7.5166505,0.000247375,0x0F
"Async Serial [1]","data",7.516904,0.000247375,0x52
"Async Serial [1]","data",7.517157625,0.000247375,0x90
"Async Serial [1]","data",7.517411125,0.000247375,0x0A
"Async Serial [1]","data",7.51766475,0.000247375,0x02
"Async Serial [1]","data",7.51791825,0.000247375,0x00
"Async Serial [1]","data",7.51817175,0.000247375,0x01
"Async Serial [1]","data",7.518425375,0.000247375,0x42
"Async Serial [1]","data",7.518678875,0.000247375,0x63
"Async Serial [1]","data",7.51983975,0.000247375,0x54
"Async Serial [1]","data",7.520092875,0.000247375,0x52
"Async Serial [1]","data",7.520346125,0.000247375,0x43
"Async Serial [1]","data",7.52059925,0.000247375,0x0F
"Async Serial [1]","data",7.5208525,0.000247375,0x02
"Async Serial [1]","data",7.521105625,0.000247375,0x52
"Async Serial [1]","data",7.521358875,0.000247375,0x90
"Async Serial [1]","data",7.521612,0.000247375,0x0A
"Async Serial [1]","data",7.52186525,0.000247375,0x2F
"Async Serial [1]","data",7.522118375,0.000247375,0x1A
