name,type,start_time,duration,"data"
"Async Serial [1]","data",16.52386975,0.000247375,0x7F
"Async Serial [1]","data",17.2906305,0.000247375,0x54
"Async Serial [1]","data",17.290884,0.000247375,0x51
"Async Serial [1]","data",17.291137625,0.000247375,0x46
"Async Serial [1]","data",17.291391125,0.000247375,0x02
"Async Serial [1]","data",17.291644625,0.000247375,0x0F
"Async Serial [1]","data",17.29189825,0.000247375,0x52
"Async Serial [1]","data",17.29215175,0.000247375,0xD9
"Async Serial [1]","data",17.292405375,0.000247375,0x0A
"Async Serial [1]","data",17.292658875,0.000247375,0x02
"Async Serial [1]","data",17.292912375,0.000247375,0x00
"Async Serial [1]","data",17.293166,0.000247375,0x01
"Async Serial [1]","data",17.2934195,0.000247375,0xFB
"Async Serial [1]","data",17.293673125,0.000247375,0x77
"Async Serial [1]","data",17.294836375,0.000247375,0x54
"Async Serial [1]","data",17.29509,0.000247375,0x52
"Async Serial [1]","data",17.295343,0.000247375,0x43
"Async Serial [1]","data",17.295596375,0.000247375,0x0F
"Async Serial [1]","data",17.295849625,0.000247375,0x02
"Async Serial [1]","data",17.296103,0.000247375,0x52
"Async Serial [1]","data",17.296356625,0.000247375,0xD9
"Async Serial [1]","data",17.296609625,0.000247375,0x0A
"Async Serial [1]","data",17.296863,0.000247375,0x98
"Async Serial [1]","data",17.29711625,0.000247375,0x4E
"Async Serial [1]","data",19.433121,0.000247375,0x54
"Async Serial [1]","data",19.43337425,0.000247375,0x51
"Async Serial [1]","data",19.433627625,0.000247375,0x46
"Async Serial [1]","data",19.433880875,0.000247375,0x0F
"Async Serial [1]","data",19.43413425,0.000247375,0x02
"Async Serial [1]","data",19.434387625,0.000247375,0x52
"Async Serial [1]","data",19.434640875,0.000247375,0x60
"Async Serial [1]","data",19.43489425,0.000247375,0xC8
"Async Serial [1]","data",19.4351475,0.000247375,0x00
"Async Serial [1]","data",19.435400875,0.000247375,0x00
"Async Serial [1]","data",19.43565425,0.000247375,0x01
"Async Serial [1]","data",19.4359075,0.000247375,0xF1
"Async Serial [1]","data",19.436160875,0.000247375,0xF7
"Async Serial [1]","data",19.437407875,0.000247375,0x54
"Async Serial [1]","data",19.4376615,0.000247375,0x52
"Async Serial [1]","data",19.437915,0.000247375,0x42
"Async Serial [1]","data",19.438168625,0.000247375,0x02
"Async Serial [1]","data",19.438422125,0.000247375,0x0F
"Async Serial [1]","data",19.438675625,0.000247375,0x52
"Async Serial [1]","data",19.43892925,0.000247375,0x60
"Async Serial [1]","data",19.43918275,0.000247375,0x6B
"Async Serial [1]","data",19.439436375,0.000247375,0x1D
"Async Serial [1]","data",19.516160375,0.000247375,0x54
"Async Serial [1]","data",19.516413875,0.000247375,0x51
"Async Serial [1]","data",19.5166675,0.000247375,0x46
"Async Serial [1]","data",19.516921,0.000247375,0x02
"Async Serial [1]","data",19.5171745,0.000247375,0x0F
"Async Serial [1]","data",19.517428125,0.000247375,0x52
"Async Serial [1]","data",19.517681625,0.000247375,0xDA
"Async Serial [1]","data",19.51793525,0.000247375,0x0A
"Async Serial [1]","data",19.51818875,0.000247375,0x02
"Async Serial [1]","data",19.51844225,0.000247375,0x00
"Async Serial [1]","data",19.518695875,0.000247375,0x00
"Async Serial [1]","data",19.518949375,0.000247375,0x05
"Async Serial [1]","data",19.519203,0.000247375,0x84
"Async Serial [1]","data",19.520366125,0.000247375,0x54
"Async Serial [1]","data",19.5206195,0.000247375,0x52
"Async Serial [1]","data",19.520872875,0.000247375,0x43
"Async Serial [1]","data",19.521126125,0.000247375,0x0F
"Async Serial [1]","data",19.5213795,0.000247375,0x02
"Async Serial [1]","data",19.52163275,0.000247375,0x52
"Async Serial [1]","data",19.521886125,0.000247375,0xDA
"Async Serial [1]","data",19.5221395,0.000247375,0x0A
"Async Serial [1]","data",19.52239275,0.000247375,0xCD
"Async Serial [1]","data",19.522646125,0.000247375,0x1D
"Async Serial [1]","data",20.422066875,0.000247375,0x54
"Async Serial [1]","data",20.422320375,0.000247375,0x51
"Async Serial [1]","data",20.422573875,0.000247375,0x46
"Async Serial [1]","data",20.4228275,0.000247375,0x02
